username,GTS,cluster_name
neural-tangjie,39.35252837991989,Average
PuzzleTakX,39.31991840996787,Average
utimur,39.31599781441519,Weak
tomkovich,39.31472511703359,Average
AzureBoards,39.29878136034826,Average
w-e-w,39.28901508675731,Weak
mikechiloane,39.288428226352714,Average
AzurePipelines,39.26071963544478,Average
dependabot-bot,39.23665524096586,Average
LimerBoy,39.1675999398457,Weak
0xhappydev,39.16552589793245,Weak
FranzKafkaYu,39.165159883108956,Weak
srcrs,39.111623244124246,Weak
alexanyernas,39.10719562312436,Weak
XayahSuSuSu,39.076133019547875,Weak
iiiusky,39.062223334049385,Average
AVINOCICO,39.05026639123305,Average
rustybalboadev,39.01840956545621,Average
mahdibland,39.015455423085854,Average
LongguangWang,39.002987355185795,Average
slick-codes,38.99566025737531,Average
niomic-id,38.94440575037554,Average
KrishKrosh,38.93612734734107,Average
kokonior,38.90703867744935,Average
psf,38.86000650206872,Average
olegkatrichuk,38.857425215250515,Weak
AlonaHarnyk,38.855645496386735,Weak
KOP-XIAO,38.848792567681166,Weak
zlucifer,38.842501738918415,Average
mojtabagh0098,38.83350823378462,Average
Abhishek-kumar09,38.775305993745384,Average
ITotalJustice,38.77337822329277,Weak
rawheel,38.75698863084014,Weak
amaitou,38.7526345163233,Average
GabiDeutner,38.733539839474304,Average
offensive-security,38.72787356963768,Average
WenzheLiu-Speech,38.70900375510918,Average
Hannibal046,38.70153658115869,Weak
commandiron,38.69263086733946,Average
hackerrishad,38.66667367954063,Average
PriesiaMioShirakana,38.65762874870213,Average
TechieBlossom,38.64950134185127,Average
AnaRaquelCafe,38.61369506448851,Weak
pb111,38.57161439908299,Average
lesismal,38.540230664947714,Weak
leandrosnazareth,38.523336495496274,Weak
nktnlx,38.521851842548585,Average
Blatzar,38.512353481243316,Weak
h4ckdepy,38.49054925915057,Average
zzzzzhowie,38.469126574299914,Weak
jiangtian616,38.46889673082579,Weak
AyahRamahi,38.45195376362916,Average
SiSTR0,38.445350383985335,Weak
TomAPU,38.41750125247246,Weak
UPICoin,38.413226138085136,Average
ProjectPannonia,38.393880975342526,Weak
hu8813,38.3729206227249,Weak
laruence,38.33333603446303,Average
zafercaliskan,38.291581220776656,Weak
SpruceGabriela,38.27859159016857,Average
mohamedsamara,38.258191158735016,Average
Balajichandra,38.25427285521704,Average
Ricmaloy,38.23339033365018,Average
Infernolia,38.22834610667012,Average
repnz,38.22499563885321,Average
mendsalbert,38.20240724174308,Weak
zeliu98,38.183810496965066,Average
DarkLight1337,38.176150094189296,Weak
Tosin5S,38.14884731638655,Average
shashankvemuri,38.124429220346954,Average
xitarps,38.10782005822597,Weak
TheSpeedX,38.07732938650812,Average
mikeroyal,38.071413115884084,Average
pedroherpeto,38.05336013585931,Weak
Doraemonzzz,38.03804469344973,Average
LasCC,38.00612331295066,Weak
MirzaBeig,37.91767317272583,Average
dr4k0nia,37.87455321981565,Average
jashkenas,37.84294598442645,Average
ricardozv,37.83572430458083,Weak
brianyu28,37.79053547595341,Average
roleoroleo,37.78551776559804,Weak
eminbasbayan,37.76623779943245,Weak
cassianobrexbit,37.74882441301659,Average
Nasirjavaid,37.74024699300162,Average
lyssacavalcanti,37.721072064511226,Average
apollotoday,37.71892061933496,Average
bernardojachegou,37.70381117044583,Average
Gurtinho,37.691315387126515,Weak
KarenBaliero,37.62021241309675,Weak
weftuon1,37.60009997965697,Average
swkeep,37.578911195434834,Average
marciodanielll,37.57270754588774,Average
Alisherka7,37.56332724889381,Average
michelbernardods,37.45470618272301,Average
igorconde,37.44695537384705,Weak
SkyBlueEternal,37.436953612668006,Average
tothepointcode,37.436342092558256,Average
Gedsh,37.4314688985498,Weak
tangxiaofeng7,37.369321128749235,Weak
ashishkumar30,37.28181720725,Average
CRO-THEHACKER,37.27891271823025,Average
Brainydaps,37.27485076875665,Average
r35tart,37.20620444458178,Average
husky-dot,37.199000995865106,Weak
SyntaxTechnologies,37.187716222496555,Weak
GoITteacher,37.18600188922759,Weak
NMan1,37.17580970701807,Average
vermakhushboo,37.145027463278296,Average
Trinea,37.14266195449572,Weak
umutluoglu,37.1314403216156,Weak
emarco177,37.11731538314353,Weak
martinlaxenaire,37.093633208785896,Average
nicknochnack,37.08724187393659,Average
Omarelsherif010,37.0680650462838,Weak
yuichiroaoki,37.0429761581123,Weak
sharma-vikram,37.03003273842644,Weak
peng-zhihui,36.9894430058099,Average
Aashu-Dubey,36.96563898111826,Average
HalloKyle,36.96023069076372,Average
obrienser,36.95488970166982,Average
hadiMh,36.88563951988779,Average
knucklesuganda,36.879542893375316,Average
inspiringz,36.8567872300567,Weak
XaFF-XaFF,36.8435301342461,Weak
carolquiterio,36.81522198537522,Average
hila-chefer,36.78779430340366,Average
H4lo,36.76808763414203,Weak
PandasCute,36.75909894111029,Average
soydalto,36.75107533149324,Average
DevelopSys,36.6611430531175,Weak
KourtneyFox,36.65824377414621,Average
nice0e3,36.654872964082244,Weak
manojkumar-jmp,36.64652870173517,Weak
bstashchuk,36.62764973705456,Average
sabri-zaki,36.62586214353793,Average
RaminSaljoughinejad,36.621850372842374,Average
QasimWani,36.612418992948704,Weak
PPathole,36.60088724753706,Average
ncorbuk,36.59235582688138,Average
devssa,36.574009194771456,Average
zendy199x,36.51257464094557,Average
coseyfannitutti,36.512425093626106,Average
feizc,36.50050432054637,Weak
p1g3,36.49148197674539,Weak
MuiseDestiny,36.46196429838694,Weak
revbukola,36.45259324557559,Average
deaafrizal,36.444692194144885,Weak
Mssjim,36.43497140545963,Weak
alxbnct,36.401545569217916,Weak
tailwindtoolbox,36.359959511082344,Average
edglaz,36.35815718581976,Weak
ProgrammingHero1,36.35088575346816,Weak
mintsuki,36.29808010597293,Weak
cemdrk,36.29169096405626,Weak
Kazuhito00,36.27809516376072,Weak
sarperavci,36.214477759991404,Weak
Dod-o,36.16286677161851,Weak
HibiKier,36.14529386288062,Weak
theNetworkChuck,36.129332161365994,Weak
jrasmusson,36.124182486877906,Average
mgutu,36.09575453809161,Average
mai-lang-chai,36.0690789895593,Average
s4vitar,36.06510050533442,Average
kunaltyagi9,36.02916658094672,Average
abc3dz,36.02338151717675,Average
jimdevops19,36.021036316701725,Average
CodeSama346623,36.01164431856523,Average
manthanguptaa,36.00896176738521,Average
euguilhermegirardi,35.985180452659144,Average
H4ckForJob,35.92806135798036,Weak
revoxhere,35.879592568125496,Weak
LukeSmithxyz,35.87778181363332,Weak
anaduart,35.86832829724989,Average
biancangming,35.82197827755418,Weak
TanametTpk,35.79237343188369,Weak
Tomiwa-Ot,35.74337698214381,Weak
7kbstorm,35.74054905044542,Average
xinrong-meng,35.712723191089935,Average
WeslleyFratini,35.685527995972,Average
arsltech,35.64082999965374,Average
CyC2018,35.627666487456665,Average
AlmostEfficient,35.59981648122434,Weak
ytongbai,35.58132784880951,Weak
axiftaj,35.580584471166325,Average
usamaaelgendy,35.473604711358334,Weak
ahmedbahaaeldin,35.458181068578796,Average
Purp1eW0lf,35.43043794590457,Average
Helios-Protocol,35.31520989958686,Average
Cardkess,35.282646257505505,Average
aeeux,35.23296620861007,Average
gauravghai,35.21077634005442,Average
JohannesMilke,35.1829012016623,Average
umeshshinde19,35.15049124164655,Average
Ar3h,35.11452156154749,Weak
octokatherine,35.11399017249156,Weak
LaurieWired,35.08529918081054,Weak
Aron-Tn,35.07225294442598,Average
jvscholz,35.011894021833925,Weak
winezer0,34.99053427754335,Weak
ghidra1,34.989278471700956,Weak
megadose,34.985263177585026,Average
gustavo2892,34.96597032221399,Average
inteligenciamilgrau,34.96334949381209,Average
realme-kernel-opensource,34.96090588729684,Weak
nillerusr,34.93677404808068,Weak
CocosBCX,34.90940510293588,Average
jose-almir,34.900120050120876,Average
fernandacaramico,34.88715677797623,Average
Tripouille,34.86295412467224,Weak
Sunt-ing,34.79218653612364,Weak
tom-weiland,34.7782772720943,Weak
robpike,34.74762911026458,Weak
Simplilearn-Edu,34.73361843240161,Average
fengdu78,34.72877853233089,Average
Yuheng0101,34.71104008938623,Weak
michellexliu,34.686618677712346,Average
sadekmehri,34.67571033014328,Weak
hanna-xu,34.644354505131,Weak
jessilyneh,34.622966239926534,Average
doit-now,34.53612217087873,Weak
irisyann,34.535123812825816,Weak
oroumand,34.4753484972249,Average
SaraRasoulian,34.404409955677565,Average
KiFilterFiberContext,34.37889751579531,Weak
aheze,34.371740271659824,Weak
NJul,34.34549929611295,Weak
willpirkleaudio,34.25993632750374,Average
siddhardhan23,34.2471880389007,Average
jasonppy,34.22662564992599,Average
ben1234560,34.21918292909121,Average
24mlight,34.201611859025206,Weak
FlavioAro,34.197216491157604,Average
int3hh,34.185384343349966,Weak
h3h394,34.18123498820813,Average
ansohxxn,34.14604283826616,Average
c1y2m3,34.13830950925888,Average
m0chan,34.122556285948484,Weak
Rudrabha,34.10998757392234,Average
jung-youjin,34.05415191714567,Weak
BryanAnariba,34.037131516768056,Average
elyxdev,34.00113363487425,Weak
fuatkina,33.8390261737416,Weak
evilashz,33.71102985363039,Weak
kalintsenkov,33.70384735273493,Average
BoyceLig,33.69100102352859,Weak
justmeandopensource,33.685563300619826,Average
ahmedhesham47,33.678696543764914,Average
omarahmedx14,33.67805585436144,Weak
CodeExplainedRepo,33.65610179864189,Average
ali1129js,33.637470060473994,Weak
LmeSzinc,33.60379511167493,Weak
anchal4561,33.59905523405352,Average
Notlynoel,33.57620196596939,Average
AzharRivaldi,33.540068131077426,Average
Z3ratu1,33.51701838320764,Average
VictimOfMaths,33.46746611973838,Weak
ManliestBen,33.4412130495587,Weak
pandas-dev,33.39550423837837,Average
StatMixedML,33.38480429859808,Weak
uchiha-suraj,33.350088682423255,Average
FreedomWriter,33.33845424747259,Weak
tj,33.31181890437017,Weak
lukepolson,33.25128152031052,Weak
dennislamcv1,33.22455222697941,Weak
galva-developer,33.19040520063721,Average
lilianweng,33.189289818975496,Average
lxgw,33.16374947942742,Weak
hamuQonda,33.14160368940999,Weak
vnduda,33.094292699717364,Average
qtfreet00,33.09381063261125,Weak
tmabraham,33.06229729830418,Weak
shikharkumar13,33.05046216184786,Average
haram,33.049774665059246,Weak
jonkraft,33.01925795800071,Average
JasperKent,32.989076986385896,Average
zeertzjq,32.9362933057112,Weak
PharosVip,32.89028981341593,Average
Prathamesh61,32.88379009292589,Average
KaganAyten,32.849523516757664,Average
justinbchau,32.82442525472806,Weak
capt-meelo,32.80541139174438,Average
JapneetSachdeva1,32.79840917167505,Average
anasmohammad611,32.79608632035595,Average
ecabestadistica,32.77751324559613,Average
blaCCkHatHacEEkr,32.77167032438099,Average
RedstoneWill,32.74462748251952,Average
odysseusmax,32.737588008211716,Weak
svatostop,32.7321185690132,Weak
crypto318,32.69195243803727,Weak
Ranginang67,32.65548914450294,Average
UnityGameAcademy,32.63913969000583,Average
Saidiislam,32.593105760236824,Weak
shiyunbo,32.576594288010476,Average
samm0uda,32.55297481951122,Weak
ruymon,32.54496496785753,Weak
MInggongK,32.53394707344155,Average
huseyineneserturk,32.524106048802366,Weak
kshitijofficial,32.47425408597933,Weak
kxndemir,32.443345211467594,Average
BrunaCarla23,32.437904921230654,Average
lklima,32.42157883808023,Average
Flowseal,32.40969331992743,Weak
glepnir,32.39912398938485,Weak
buabaj,32.326218931678646,Weak
scikit-learn,32.31268131029168,Average
vsg-dev,32.30541040128243,Average
han109k,32.28893405955885,Average
sanfengAndroid,32.28571172769735,Average
cybergalactic,32.28438874092535,Average
bitterzzZZ,32.23492678583085,Average
Klowby,32.21998960013122,Weak
hq450,32.164943298725554,Weak
SpiritMark,32.1572642446684,Average
0vm,32.15614344753153,Weak
redianmarku,32.072227773467176,Weak
lockedbyte,32.060339661822,Average
kurogai,32.055655563654675,Weak
crow821,32.03260041097711,Average
aahmad097,32.005094101875784,Weak
Quenedi,31.99959008108152,Average
jtriley2p,31.934637161015992,Weak
yjh0410,31.93456166372156,Weak
mina1460,31.91837678906965,Weak
brunagil,31.8799294022122,Weak
wqaetly,31.87756718680022,Weak
krlvm,31.851733509839804,Weak
VisDrone,31.74026079766283,Average
pkulzc,31.739953827100045,Average
younesbelkada,31.739917518736256,Weak
iidmsa,31.722543907654792,Weak
goran-revops,31.682489978349,Weak
HRSadeghi,31.670656815698607,Average
Visualize-ML,31.663939952906347,Weak
tan-xu,31.63346261739122,Average
shradha-khapra,31.539768291122,Average
Wh04m1001,31.51842995233585,Weak
haris741,31.48746710645211,Weak
sergeyshaykhullin,31.464827326717497,Weak
maateusilva,31.44275762212796,Average
yuyan-sec,31.441055725525324,Weak
ssrsec,31.4130811316826,Weak
galaxychuck,31.38831317956747,Weak
verejava,31.387375811194495,Average
george0st,31.36395168538713,Weak
miniguiti,31.33663197203875,Weak
shazforiot,31.32047084044568,Weak
hmaverickadams,31.31081840506888,Average
j4nf4b3l,31.290194273379832,Average
carolinemusyoka,31.269648864340937,Weak
HypoX64,31.255863512863606,Average
PanJiaChen,31.2158201930202,Weak
AobingJava,31.213371765846748,Average
Roaa94,31.185263641808298,Weak
AutoViML,31.181005566813003,Weak
monahatami1,31.174058187577756,Average
nicolevanderhoeven,31.17223909309854,Weak
hhse,31.138789637343805,Weak
madzadev,31.106750009906968,Weak
marcoreps,31.096256180099953,Weak
javascriptdezero,31.066686804200195,Average
unifreq,31.06317448815029,Weak
jaslinpride,31.002449034341467,Average
373675032,30.991917757092303,Average
alfarom256,30.990859548961765,Weak
panda-sai,30.968528762887882,Average
Tib3rius,30.94879508698689,Weak
hjdhnx,30.802114810724284,Weak
stelymarcov,30.761943525223394,Weak
juligaioso,30.736895794039647,Weak
ChongjianYUAN,30.72091151869585,Average
chefyuan,30.705477316040707,Average
professorguanabara,30.701665978003625,Average
angusshire,30.680254083280644,Average
ip681,30.544973045005896,Average
byJoey,30.535606411452335,Weak
yeecode,30.52378286948789,Average
hqasmei,30.48261824508458,Weak
borisbanushev,30.44922157440395,Weak
Imperiopolis-Signal,30.416908294625713,Average
wikiZ,30.399898237154172,Weak
engine-flutter-autoroll,30.378074208161895,Weak
mrknow001,30.35681229105913,Weak
mohammad-zolghadr,30.31390090051264,Average
gmhevinci,30.242663288352926,Weak
tonyzhaozh,30.23913366921476,Average
kskgroup,30.23817342670248,Average
Connor9994,30.218543555871825,Weak
sofiayem,30.188591539540685,Average
shloka-gupta,30.14297092545886,Weak
rutikwankhade,30.09140112558049,Weak
DruidMech,30.088734459739108,Weak
DataKnox,30.043115374237154,Weak
yamankatby,30.04216016817439,Weak
tututu-patch,29.962514894491648,Weak
codecat15,29.948752450775537,Weak
stokfredrik,29.883560072660565,Average
AppSecExplained,29.877920851834,Weak
Kwynto,29.820840568251178,Weak
meliksahyorulmazlar,29.755184880668494,Weak
sololearninc,29.71811574500321,Average
bryllim,29.606047891751068,Average
3ina,29.596252464943845,Weak
zeyad-mansour,29.568863192423645,Weak
mli,29.565985468107968,Weak
miladhashemzadeh,29.559959858681033,Average
iBareq,29.547239518835667,Weak
gotr00t0day,29.42433099476438,Weak
miloyip,29.410155917519063,Weak
sali72,29.336378849468993,Weak
BogdanLyamzin,29.26432564304854,Weak
ZJUCVG,29.242326049252895,Average
GONZOsint,29.23630425884277,Weak
numpy,29.13189659661345,Weak
apple,29.065945407881497,Weak
VictorKmin,29.062968400859894,Average
jwwthu,29.03054902612626,Weak
TheWizWikii,29.008590204794043,Weak
AlkaMotors,28.96938838227529,Weak
nemutas,28.94551448138276,Weak
pietrzakadrian,28.823779389662644,Weak
sod255,28.780655032385333,Weak
GenieAshwani,28.766215052376346,Weak
JeffersonRPM,28.728009867487195,Weak
sarah-quinones,28.708182357339282,Weak
tgrysztar,28.700194189787556,Weak
SebLague,28.66204802381771,Weak
km4ack,28.651614054004675,Weak
brigolini,28.644695620689028,Weak
Yian-Kim,28.61650783687854,Weak
lcvvvv,28.605123129551142,Weak
vfsfitvnm,28.576675744288128,Weak
mytxd,28.495507301781846,Weak
VPN-V2Ray,28.469852428083982,Weak
CarlBugeja,28.431049872242024,Average
mvdctop,28.411857131140387,Weak
omeripek,28.348579631660265,Weak
vernesong,28.315622588059263,Weak
mehranx8,28.256158290579357,Average
malerey,28.24878551906127,Weak
morphIsmail,28.23878482875895,Weak
rhuanbello,28.168765187633753,Weak
vietnh1009,28.120385016543455,Average
jianzhangcs,28.11746174958079,Weak
thebezelproject,28.104810452920937,Weak
karndeepsingh,28.10233970601714,Weak
teddysmithdev,28.07873336885198,Weak
surge-networks,28.064448034479796,Weak
Dmitriy-Vas,28.054533808726728,Weak
abdulkareemm,28.047594696295388,Weak
furkandeveloper,28.02827765352413,Weak
j4k0m,28.021613431321523,Weak
niushay,28.001743349175495,Weak
eugraciano,28.000054490321215,Average
adamlyttleapps,27.999924477639745,Weak
dfaker,27.92405241086092,Weak
0xmountaintop,27.873284857037408,Weak
ZhuiyiTechnology,27.821467348111916,Average
8adre,27.797293657985808,Weak
Pr0214,27.76998569882666,Weak
django,27.76737977274833,Weak
liweimin1996,27.748127811370512,Average
archercreat,27.722988103282713,Weak
redr0nin,27.721263367003647,Weak
sophiamyang,27.69249044954179,Weak
hiperesp,27.63921577137503,Weak
Loon0x00,27.616138017504536,Weak
pengxiao-song,27.60079334866488,Weak
voidChetan,27.570444855390953,Weak
Panquesito7,27.569440075754862,Weak
lroudge,27.553797483019775,Weak
nstrmx,27.517843354902528,Weak
Gtindi,27.51364586780309,Weak
CryptoCommonWealth,27.458327393007202,Average
SkyentificGit,27.389726709733324,Average
Fausto-Korpsvart,27.30482765650904,Weak
pablo-1610,27.299186436354976,Weak
Free-IPTV,27.295474492075567,Average
ssbostan,27.280933930278344,Weak
HarborLibrary,27.273544455244,Average
ze0r,27.25047916220925,Weak
leecobaby,27.24714025384082,Weak
xuanxuanblingbling,27.246672333331638,Weak
aleenzz,27.237339507605366,Weak
XiaLiPKU,27.222090781728888,Weak
funwithflutter,27.21940606794922,Weak
utilsec,27.182938190623588,Average
sgugger,27.086685310256435,Weak
dominickbrasileiro,27.08413818250748,Weak
loannaflip,27.056931871972893,Weak
cdle,27.04396394743237,Weak
nat-davydova,27.028859545023828,Weak
JoseDeFreitas,27.019897849975308,Weak
jk4freedom,26.8941156462361,Weak
azimjohn,26.882200038098482,Weak
mig1023,26.875512363378668,Weak
carolbarbosa101,26.840748233945344,Weak
Al1ex,26.807537910745943,Weak
QiuSimons,26.75680107008757,Weak
jing332,26.754111009558727,Weak
QiAnXinCodeSafe,26.710985336716266,Weak
apache,26.683711591080655,Weak
z1069614715,26.589404395584385,Weak
vitasha10,26.587183509941664,Weak
PremChapagain,26.531380167905315,Average
Elteoremadebeethoven,26.523641966702563,Weak
hadevyi,26.51849009427149,Weak
mchammer01,26.44881430458744,Weak
safedv,26.442962002722496,Weak
fchollet,26.400070093187544,Weak
cerlymarco,26.392094299573685,Average
sandibrrm,26.37510184708374,Weak
lliai,26.27004017673673,Weak
blaszorrilla,26.26895908910305,Weak
ibireme,26.261058902765015,Weak
Redherring32,26.247636049305036,Weak
PolyMarsDev,26.04248790913665,Weak
veribilimiokulu,26.0287218356274,Average
AppServiceProvider,26.02460158819348,Weak
Greenwolf,25.93632348735641,Weak
RekhuGopal,25.920601940421317,Weak
boytegar,25.904555692617038,Weak
king-hacking,25.874374620281838,Average
liamsmith413,25.834494653281762,Weak
m4d4rchy,25.76467984049498,Weak
elidianaandrade,25.756945410490513,Weak
fadynabil10,25.74219618203636,Weak
yeasin72,25.698007584748336,Weak
bbpanzu,25.663451972568467,Weak
eromatiya,25.64716772999218,Weak
oktaydbk54,25.591262650917923,Weak
darshanpawar101,25.566175365590524,Weak
KunMinX,25.44167932431991,Weak
noumanmhd,25.435432040224626,Weak
Spidy20,25.421749187808942,Weak
AlexandreLouzada,25.416290258449035,Weak
satyanadella,25.38643622856523,Average
KALILINUXTRICKSYT,25.380157315335648,Average
ahmedalazazy,25.329947041727888,Weak
kelseyhightower,25.318282347793776,Weak
GunaShekar02,25.31534444306315,Weak
tindy2013,25.2945048875151,Weak
johncantrell97,25.216789868631924,Weak
salptekin,25.21080878245239,Average
SpikeApp,25.20222664689288,Average
YaoFANGUK,25.097985835145728,Weak
jyjblrd,25.057080786532072,Weak
tuves,25.034848556355097,Weak
kiddin9,24.99144844703609,Weak
larissajusten,24.95110325164286,Weak
30secondsofcode,24.941525668465694,Average
jCodeLife,24.925265979028104,Weak
mike-liuliu,24.91891209613533,Weak
Bl4ckDr460n,24.84499912764669,Weak
StephenGrider,24.815649462265604,Weak
adammyhre,24.73492574095654,Weak
olivierlarose,24.698579996393523,Weak
MilenaCarecho,24.68081936727679,Weak
HydronChain,24.67936391767392,Average
RedBrumbler,24.63874823778272,Weak
FCrSTATS,24.562878757575863,Weak
riko1212,24.545947337243955,Weak
Rahiche,24.528950999655315,Weak
idiotc4t,24.488648023705107,Weak
RolandoHidalgo,24.47941470621768,Weak
franciscopugh,24.458448922968124,Weak
mameeewin,24.441805840173057,Weak
MoneroDiamond,24.427782421385455,Average
Uahh,24.424720479893487,Weak
StevanMokranjac,24.411990935308644,Weak
rbishtdev,24.387356159234223,Weak
fangwei123456,24.358117675782193,Weak
ShariqAnsari88,24.34042349868208,Weak
Niraj-Lunavat,24.304390616231153,Weak
arks-lacerda,24.271924397656065,Weak
jiejieTop,24.239078571187733,Weak
Chakazul,24.237291980892927,Weak
eros1006,24.18938771994777,Weak
CatImmortal,24.171378189643796,Weak
tgcsantos,24.127783265962304,Weak
DWCTOD,24.122815317367667,Weak
Ebrakbr,24.067114846613844,Weak
syednomishah,23.957770514092683,Weak
chaharnishant11,23.926132524634802,Weak
sadamshr3be,23.874020013731602,Weak
Leeon123,23.86277487848273,Weak
zzanehip,23.842507254331707,Weak
soheilghs,23.842268897474636,Weak
BarRaider,23.842061672658588,Weak
haoli-zbdbc,23.801408021865825,Weak
esirplayground,23.75661813176913,Weak
abbbbbv,23.746640015905694,Weak
MingchaoZhu,23.624959168862127,Weak
herbou,23.52006049672444,Weak
Hzllaga,23.506977020213824,Weak
lllyasviel,23.497920899357293,Weak
tanvir-ahmed-aiub,23.410382155091057,Weak
ChainInsighter,23.402248808690175,Weak
GHOST-IKARUS,23.39665116321784,Weak
nbats,23.334169388230553,Weak
IPvZero,23.330538001647977,Weak
rajani103,23.313835559425957,Weak
joshmadakor1,23.228362637272003,Weak
100daysofdevops,23.150412807217947,Weak
artsploit,23.111626697440236,Weak
engindemirog,23.07286556555754,Weak
AzAgarampur,23.072544049744703,Weak
shinsunyoung,23.033019769489222,Weak
lexiscode,23.03273359335949,Weak
parisam83,23.016584043661478,Weak
7hang,22.999857443409308,Weak
QiShare,22.9624844363259,Weak
qH0sT,22.875083262290275,Weak
vtorres96,22.852144355349125,Weak
z-huang,22.781994323518806,Weak
LXP-Never,22.734842576921178,Weak
dirambora,22.64838034118952,Weak
freedomwebtech,22.638420179663818,Weak
stvptrsn,22.63390917123287,Weak
kiwibrowser,22.631810683471294,Weak
MrBElga,22.630260297981714,Weak
PanQiWei,22.620683450391024,Weak
mohammadbb,22.609109799237984,Weak
historicalsource,22.579201044805487,Weak
rromb,22.532725004499927,Weak
iKubernetes,22.521766049126292,Weak
iamdefinitelyahuman,22.486620602625614,Weak
anonymousGiga,22.42224056877819,Weak
cagllan,22.417501536173997,Weak
X1a0He,22.38408069386509,Weak
adidoank,22.379117632534324,Weak
geektime-geekbang,22.37710127872556,Weak
GhostWolfLab,22.375822488047593,Weak
MagiskBot,22.329092935434495,Weak
TimelifeCzy,22.249311640420583,Weak
ar-42,22.24776586739005,Weak
chingi071,22.18799044797293,Weak
morganrmarie,22.08247672282514,Weak
hocinebouarara,22.055441348295055,Weak
kkousounnis,22.052838272047225,Weak
gnembon,21.997636433120977,Weak
guido,21.99056881609542,Weak
appinha,21.985605267355144,Weak
goodfeli,21.982191445269656,Weak
HenJigg,21.972392644507774,Weak
cerpinn,21.96579631890144,Weak
test502git,21.922163299056056,Weak
rla4,21.91028449296623,Weak
ianxtianxt,21.861316999176378,Weak
kadir001,21.85153269438977,Weak
KiteAB,21.83853763172165,Weak
jjuhbotelho,21.70920570156457,Weak
akjadon,21.6143136219419,Weak
codingmarket07,21.61226225574559,Weak
mariaalm20,21.61026321023451,Weak
TofaelKabir,21.606458227580298,Weak
YDHCUI,21.569779401258614,Weak
BowenXiao1999,21.535914784029153,Weak
ChendoChap,21.533135463803262,Weak
blackcodercrush,21.461277367770034,Weak
Anankke,21.452859009853068,Weak
MerlinVR,21.398757580944917,Weak
TianchengLee,21.38028425190235,Weak
Spu7Nix,21.371484631282765,Weak
kumarvna,21.343399252550146,Weak
Netskao,21.340764699021804,Weak
universityigi,21.3129353211834,Weak
pietromartinso,21.292307465105527,Weak
JeskaLopesT,21.251409298446696,Weak
goliranyan,21.11266063030927,Weak
temmynathy,21.07814900061503,Weak
qalle-git,21.06583174554561,Weak
0xrajneesh,20.97602404534665,Weak
codemonkey0612,20.852250909492803,Weak
ProgramCodes,20.84627632250017,Weak
maestron,20.84150060710538,Weak
Kaydee20,20.83147902690406,Weak
CrazyIndianDeveloper,20.830558375295205,Weak
MeghnaS21,20.776387753575282,Weak
pallets,20.77230003470174,Weak
UnityMeow,20.64133030706311,Weak
sibi-sharanyan,20.61237273988378,Weak
erikaduan,20.546264634126228,Weak
longjunyu2,20.49117828489214,Weak
AttemptD,20.436945924508795,Weak
NatanVieira,20.408488286201663,Weak
elegooofficial,20.39831505712342,Weak
Hardy-Uint,20.353214911108495,Weak
thomas-lowry,20.329299766903347,Weak
nickchen121,20.301646187695898,Weak
jackciw,20.296837077346236,Weak
iamr0s,20.248653956585922,Weak
TachibanaYoshino,20.22906981968631,Weak
Mehedyh259,20.19775509677301,Weak
santoshpanda1995,20.19182556126046,Weak
ret2p4nda,20.157907448296182,Weak
johnfactotum,20.135930811030875,Weak
balajisrinivas,20.112934855902626,Weak
yangmingustb,20.005747778875147,Weak
DGKSK8LIFE,19.96964762084441,Weak
th3unkn0n,19.93023312296822,Weak
prabinmagar,19.911908589632734,Weak
echo7yankee,19.868064169615224,Weak
pandasec888,19.8377320580819,Weak
oyeyemmy123,19.82038452789115,Weak
91ahmed,19.806184424802204,Weak
adonisdev0403,19.754976342788023,Weak
pyn3rd,19.693035922668027,Weak
g1879,19.65845293604666,Weak
uoosef,19.621279818915102,Weak
DayBreak-u,19.611340184831608,Weak
amar-jain,19.579669796323344,Weak
AEFaour,19.55969573579651,Weak
norman-vidley,19.541968414068837,Weak
pabloinsente,19.52907003725689,Weak
k-takeuchi220,19.47459841488931,Weak
kefimochi,19.471447059828694,Weak
bigdongdongCLUB,19.390748154188337,Weak
SaeruHikari,19.348723897443023,Weak
Morteza548,19.28629752254946,Weak
mcore1976,19.27528472391524,Weak
extereum,19.222291986714822,Weak
vitordl,19.2140220805069,Weak
mattoweb3,19.10848392397132,Weak
AstraaDev,19.106202689000014,Weak
bewhale,19.10216417362074,Weak
ahmadsafirun,19.097568323065715,Weak
yuval-alaluf,19.058155810705664,Weak
Cybernewbies,19.045933698323562,Weak
ArianeJDB,19.03610771523031,Weak
CodeKraken-cmd,19.027963446245018,Weak
YoulianBoshi,19.003925879791442,Weak
ksn38,18.926171249104094,Weak
wakedxy,18.876207786643757,Weak
Rafael-Abne,18.858789833215578,Weak
StephDietz,18.814187763959772,Weak
henchmann,18.781638924175507,Weak
kocheko,18.763141030579263,Weak
ZitongYu,18.71978870551115,Weak
HalseySpicy,18.532177316004724,Weak
dad-skyrocket,18.505476653896167,Weak
frainzy1477,18.47641342900848,Weak
bonzum,18.442536397612066,Weak
jong-carvalho,18.3948806275786,Weak
erickcarvalhomatuck,18.180892052743598,Weak
sangammukherjee,18.173998349879266,Weak
cystanford,18.028008687392457,Weak
Andrey0189,17.990988828216935,Weak
atashfeshan,17.962812382588307,Weak
